"strain,-","stress,MPa","stress,Pa"
1.392,1710.1593249666894,1710159324.9666893
1.393,1710.1593249666894,1710159324.9666893
1.394,1710.1593249666894,1710159324.9666893
1.395,1710.1593249666894,1710159324.9666893
1.396,1710.1593249666894,1710159324.9666893
1.397,1710.1593249666894,1710159324.9666893
1.398,1710.1593249666894,1710159324.9666893
1.399,1710.1593249666894,1710159324.9666893
1.4,1710.1593249666894,1710159324.9666893
1.401,1710.1593249666894,1710159324.9666893
1.402,1710.1593249666894,1710159324.9666893
1.403,1710.1593249666894,1710159324.9666893
1.404,1710.1593249666894,1710159324.9666893
1.405,1710.1593249666894,1710159324.9666893
1.406,1710.1593249666894,1710159324.9666893
1.407,1710.1593249666894,1710159324.9666893
1.408,1710.1593249666894,1710159324.9666893
1.409,1710.1593249666894,1710159324.9666893
1.41,1710.1593249666894,1710159324.9666893
1.411,1710.1593249666894,1710159324.9666893
1.412,1710.1593249666894,1710159324.9666893
1.413,1710.1593249666894,1710159324.9666893
1.414,1710.1593249666894,1710159324.9666893
1.415,1710.1593249666894,1710159324.9666893
1.416,1710.1593249666894,1710159324.9666893
1.417,1710.1593249666894,1710159324.9666893
1.418,1710.1593249666894,1710159324.9666893
1.419,1710.1593249666894,1710159324.9666893
1.42,1710.1593249666894,1710159324.9666893
1.421,1710.1593249666894,1710159324.9666893
1.422,1710.1593249666894,1710159324.9666893
1.423,1710.1593249666894,1710159324.9666893
1.424,1710.1593249666894,1710159324.9666893
1.425,1710.1593249666894,1710159324.9666893
1.426,1710.1593249666894,1710159324.9666893
1.427,1710.1593249666894,1710159324.9666893
1.428,1710.1593249666894,1710159324.9666893
1.429,1710.1593249666894,1710159324.9666893
1.43,1710.1593249666894,1710159324.9666893
1.431,1710.1593249666894,1710159324.9666893
1.432,1710.1593249666894,1710159324.9666893
1.433,1710.1593249666894,1710159324.9666893
1.434,1710.1593249666894,1710159324.9666893
1.435,1710.1593249666894,1710159324.9666893
1.436,1710.1593249666894,1710159324.9666893
1.437,1710.1593249666894,1710159324.9666893
1.438,1710.1593249666894,1710159324.9666893
1.439,1710.1593249666894,1710159324.9666893
1.44,1710.1593249666894,1710159324.9666893
1.441,1710.1593249666894,1710159324.9666893
1.442,1710.1593249666894,1710159324.9666893
1.443,1710.1593249666894,1710159324.9666893
1.444,1710.1593249666894,1710159324.9666893
1.445,1710.1593249666894,1710159324.9666893
1.446,1710.1593249666894,1710159324.9666893
1.447,1710.1593249666894,1710159324.9666893
1.448,1710.1593249666894,1710159324.9666893
1.449,1710.1593249666894,1710159324.9666893
1.45,1710.1593249666894,1710159324.9666893
1.451,1710.1593249666894,1710159324.9666893
1.452,1710.1593249666894,1710159324.9666893
1.453,1710.1593249666894,1710159324.9666893
1.454,1710.1593249666894,1710159324.9666893
1.455,1710.1593249666894,1710159324.9666893
1.456,1710.1593249666894,1710159324.9666893
1.457,1710.1593249666894,1710159324.9666893
1.458,1710.1593249666894,1710159324.9666893
1.459,1710.1593249666894,1710159324.9666893
1.46,1710.1593249666894,1710159324.9666893
1.461,1710.1593249666894,1710159324.9666893
1.462,1710.1593249666894,1710159324.9666893
1.463,1710.1593249666894,1710159324.9666893
1.464,1710.1593249666894,1710159324.9666893
1.465,1710.1593249666894,1710159324.9666893
1.466,1710.1593249666894,1710159324.9666893
1.467,1710.1593249666894,1710159324.9666893
1.468,1710.1593249666894,1710159324.9666893
1.469,1710.1593249666894,1710159324.9666893
1.47,1710.1593249666894,1710159324.9666893
1.471,1710.1593249666894,1710159324.9666893
1.472,1710.1593249666894,1710159324.9666893
1.473,1710.1593249666894,1710159324.9666893
1.474,1710.1593249666894,1710159324.9666893
1.475,1710.1593249666894,1710159324.9666893
1.476,1710.1593249666894,1710159324.9666893
1.477,1710.1593249666894,1710159324.9666893
1.478,1710.1593249666894,1710159324.9666893
1.479,1710.1593249666894,1710159324.9666893
1.48,1710.1593249666894,1710159324.9666893
1.481,1710.1593249666894,1710159324.9666893
1.482,1710.1593249666894,1710159324.9666893
1.483,1710.1593249666894,1710159324.9666893
1.484,1710.1593249666894,1710159324.9666893
1.485,1710.1593249666894,1710159324.9666893
1.486,1710.1593249666894,1710159324.9666893
1.487,1710.1593249666894,1710159324.9666893
1.488,1710.1593249666894,1710159324.9666893
1.489,1710.1593249666894,1710159324.9666893
1.49,1710.1593249666894,1710159324.9666893
1.491,1710.1593249666894,1710159324.9666893
1.492,1710.1593249666894,1710159324.9666893
1.493,1710.1593249666894,1710159324.9666893
1.494,1710.1593249666894,1710159324.9666893
1.495,1710.1593249666894,1710159324.9666893
1.496,1710.1593249666894,1710159324.9666893
1.497,1710.1593249666894,1710159324.9666893
1.498,1710.1593249666894,1710159324.9666893
1.499,1710.1593249666894,1710159324.9666893
1.5,1710.1593249666894,1710159324.9666893
1.501,1710.1593249666894,1710159324.9666893
1.502,1710.1593249666894,1710159324.9666893
1.503,1710.1593249666894,1710159324.9666893
1.504,1710.1593249666894,1710159324.9666893
1.505,1710.1593249666894,1710159324.9666893
1.506,1710.1593249666894,1710159324.9666893
1.507,1710.1593249666894,1710159324.9666893
1.508,1710.1593249666894,1710159324.9666893
1.509,1710.1593249666894,1710159324.9666893
1.51,1710.1593249666894,1710159324.9666893
1.511,1710.1593249666894,1710159324.9666893
1.512,1710.1593249666894,1710159324.9666893
1.513,1710.1593249666894,1710159324.9666893
1.514,1710.1593249666894,1710159324.9666893
1.515,1710.1593249666894,1710159324.9666893
1.516,1710.1593249666894,1710159324.9666893
1.517,1710.1593249666894,1710159324.9666893
1.518,1710.1593249666894,1710159324.9666893
1.519,1710.1593249666894,1710159324.9666893
1.52,1710.1593249666894,1710159324.9666893
1.521,1710.1593249666894,1710159324.9666893
1.522,1710.1593249666894,1710159324.9666893
1.523,1710.1593249666894,1710159324.9666893
1.524,1710.1593249666894,1710159324.9666893
1.525,1710.1593249666894,1710159324.9666893
1.526,1710.1593249666894,1710159324.9666893
1.527,1710.1593249666894,1710159324.9666893
1.528,1710.1593249666894,1710159324.9666893
1.529,1710.1593249666894,1710159324.9666893
1.53,1710.1593249666894,1710159324.9666893
1.531,1710.1593249666894,1710159324.9666893
1.532,1710.1593249666894,1710159324.9666893
1.533,1710.1593249666894,1710159324.9666893
1.534,1710.1593249666894,1710159324.9666893
1.535,1710.1593249666894,1710159324.9666893
1.536,1710.1593249666894,1710159324.9666893
1.537,1710.1593249666894,1710159324.9666893
1.538,1710.1593249666894,1710159324.9666893
1.539,1710.1593249666894,1710159324.9666893
1.54,1710.1593249666894,1710159324.9666893
1.541,1710.1593249666894,1710159324.9666893
1.542,1710.1593249666894,1710159324.9666893
1.543,1710.1593249666894,1710159324.9666893
1.544,1710.1593249666894,1710159324.9666893
1.545,1710.1593249666894,1710159324.9666893
1.546,1710.1593249666894,1710159324.9666893
1.547,1710.1593249666894,1710159324.9666893
1.548,1710.1593249666894,1710159324.9666893
1.549,1710.1593249666894,1710159324.9666893
1.55,1710.1593249666894,1710159324.9666893
1.551,1710.1593249666894,1710159324.9666893
1.552,1710.1593249666894,1710159324.9666893
1.553,1710.1593249666894,1710159324.9666893
1.554,1710.1593249666894,1710159324.9666893
1.555,1710.1593249666894,1710159324.9666893
1.556,1710.1593249666894,1710159324.9666893
1.557,1710.1593249666894,1710159324.9666893
1.558,1710.1593249666894,1710159324.9666893
1.559,1710.1593249666894,1710159324.9666893
1.56,1710.1593249666894,1710159324.9666893
1.561,1710.1593249666894,1710159324.9666893
1.562,1710.1593249666894,1710159324.9666893
1.563,1710.1593249666894,1710159324.9666893
1.564,1710.1593249666894,1710159324.9666893
1.565,1710.1593249666894,1710159324.9666893
1.566,1710.1593249666894,1710159324.9666893
1.567,1710.1593249666894,1710159324.9666893
1.568,1710.1593249666894,1710159324.9666893
1.569,1710.1593249666894,1710159324.9666893
1.57,1710.1593249666894,1710159324.9666893
1.571,1710.1593249666894,1710159324.9666893
1.572,1710.1593249666894,1710159324.9666893
1.573,1710.1593249666894,1710159324.9666893
1.574,1710.1593249666894,1710159324.9666893
1.575,1710.1593249666894,1710159324.9666893
1.576,1710.1593249666894,1710159324.9666893
1.577,1710.1593249666894,1710159324.9666893
1.578,1710.1593249666894,1710159324.9666893
1.579,1710.1593249666894,1710159324.9666893
1.58,1710.1593249666894,1710159324.9666893
1.581,1710.1593249666894,1710159324.9666893
1.582,1710.1593249666894,1710159324.9666893
1.583,1710.1593249666894,1710159324.9666893
1.584,1710.1593249666894,1710159324.9666893
1.585,1710.1593249666894,1710159324.9666893
1.586,1710.1593249666894,1710159324.9666893
1.587,1710.1593249666894,1710159324.9666893
1.588,1710.1593249666894,1710159324.9666893
1.589,1710.1593249666894,1710159324.9666893
1.59,1710.1593249666894,1710159324.9666893
1.591,1710.1593249666894,1710159324.9666893
1.592,1710.1593249666894,1710159324.9666893
1.593,1710.1593249666894,1710159324.9666893
1.594,1710.1593249666894,1710159324.9666893
1.595,1710.1593249666894,1710159324.9666893
1.596,1710.1593249666894,1710159324.9666893
1.597,1710.1593249666894,1710159324.9666893
1.598,1710.1593249666894,1710159324.9666893
1.599,1710.1593249666894,1710159324.9666893
1.6,1710.1593249666894,1710159324.9666893
1.601,1710.1593249666894,1710159324.9666893
1.602,1710.1593249666894,1710159324.9666893
1.603,1710.1593249666894,1710159324.9666893
1.604,1710.1593249666894,1710159324.9666893
1.605,1710.1593249666894,1710159324.9666893
1.606,1710.1593249666894,1710159324.9666893
1.607,1710.1593249666894,1710159324.9666893
1.608,1710.1593249666894,1710159324.9666893
1.609,1710.1593249666894,1710159324.9666893
1.61,1710.1593249666894,1710159324.9666893
1.611,1710.1593249666894,1710159324.9666893
1.612,1710.1593249666894,1710159324.9666893
1.613,1710.1593249666894,1710159324.9666893
1.614,1710.1593249666894,1710159324.9666893
1.615,1710.1593249666894,1710159324.9666893
1.616,1710.1593249666894,1710159324.9666893
1.617,1710.1593249666894,1710159324.9666893
1.618,1710.1593249666894,1710159324.9666893
1.619,1710.1593249666894,1710159324.9666893
1.62,1710.1593249666894,1710159324.9666893
1.621,1710.1593249666894,1710159324.9666893
1.622,1710.1593249666894,1710159324.9666893
1.623,1710.1593249666894,1710159324.9666893
1.624,1710.1593249666894,1710159324.9666893
1.625,1710.1593249666894,1710159324.9666893
1.626,1710.1593249666894,1710159324.9666893
1.627,1710.1593249666894,1710159324.9666893
1.628,1710.1593249666894,1710159324.9666893
1.629,1710.1593249666894,1710159324.9666893
1.63,1710.1593249666894,1710159324.9666893
1.631,1710.1593249666894,1710159324.9666893
1.632,1710.1593249666894,1710159324.9666893
1.633,1710.1593249666894,1710159324.9666893
1.634,1710.1593249666894,1710159324.9666893
1.635,1710.1593249666894,1710159324.9666893
1.636,1710.1593249666894,1710159324.9666893
1.637,1710.1593249666894,1710159324.9666893
1.638,1710.1593249666894,1710159324.9666893
1.639,1710.1593249666894,1710159324.9666893
1.64,1710.1593249666894,1710159324.9666893
1.641,1710.1593249666894,1710159324.9666893
1.642,1710.1593249666894,1710159324.9666893
1.643,1710.1593249666894,1710159324.9666893
1.644,1710.1593249666894,1710159324.9666893
1.645,1710.1593249666894,1710159324.9666893
1.646,1710.1593249666894,1710159324.9666893
1.647,1710.1593249666894,1710159324.9666893
1.648,1710.1593249666894,1710159324.9666893
1.649,1710.1593249666894,1710159324.9666893
1.65,1710.1593249666894,1710159324.9666893
1.651,1710.1593249666894,1710159324.9666893
1.652,1710.1593249666894,1710159324.9666893
1.653,1710.1593249666894,1710159324.9666893
1.654,1710.1593249666894,1710159324.9666893
1.655,1710.1593249666894,1710159324.9666893
1.656,1710.1593249666894,1710159324.9666893
1.657,1710.1593249666894,1710159324.9666893
1.658,1710.1593249666894,1710159324.9666893
1.659,1710.1593249666894,1710159324.9666893
1.66,1710.1593249666894,1710159324.9666893
1.661,1710.1593249666894,1710159324.9666893
1.662,1710.1593249666894,1710159324.9666893
1.663,1710.1593249666894,1710159324.9666893
1.664,1710.1593249666894,1710159324.9666893
1.665,1710.1593249666894,1710159324.9666893
1.666,1710.1593249666894,1710159324.9666893
1.667,1710.1593249666894,1710159324.9666893
1.668,1710.1593249666894,1710159324.9666893
1.669,1710.1593249666894,1710159324.9666893
1.67,1710.1593249666894,1710159324.9666893
1.671,1710.1593249666894,1710159324.9666893
1.672,1710.1593249666894,1710159324.9666893
1.673,1710.1593249666894,1710159324.9666893
1.674,1710.1593249666894,1710159324.9666893
1.675,1710.1593249666894,1710159324.9666893
1.676,1710.1593249666894,1710159324.9666893
1.677,1710.1593249666894,1710159324.9666893
1.678,1710.1593249666894,1710159324.9666893
1.679,1710.1593249666894,1710159324.9666893
1.68,1710.1593249666894,1710159324.9666893
1.681,1710.1593249666894,1710159324.9666893
1.682,1710.1593249666894,1710159324.9666893
1.683,1710.1593249666894,1710159324.9666893
1.684,1710.1593249666894,1710159324.9666893
1.685,1710.1593249666894,1710159324.9666893
1.686,1710.1593249666894,1710159324.9666893
1.687,1710.1593249666894,1710159324.9666893
1.688,1710.1593249666894,1710159324.9666893
1.689,1710.1593249666894,1710159324.9666893
1.69,1710.1593249666894,1710159324.9666893
1.691,1710.1593249666894,1710159324.9666893
1.692,1710.1593249666894,1710159324.9666893
1.693,1710.1593249666894,1710159324.9666893
1.694,1710.1593249666894,1710159324.9666893
1.695,1710.1593249666894,1710159324.9666893
1.696,1710.1593249666894,1710159324.9666893
1.697,1710.1593249666894,1710159324.9666893
1.698,1710.1593249666894,1710159324.9666893
1.699,1710.1593249666894,1710159324.9666893
1.7,1710.1593249666894,1710159324.9666893
1.702,1710.1593249666894,1710159324.9666893
1.704,1710.1593249666894,1710159324.9666893
1.706,1710.1593249666894,1710159324.9666893
1.708,1710.1593249666894,1710159324.9666893
1.71,1710.1593249666894,1710159324.9666893
1.712,1710.1593249666894,1710159324.9666893
1.714,1710.1593249666894,1710159324.9666893
1.716,1710.1593249666894,1710159324.9666893
1.718,1710.1593249666894,1710159324.9666893
1.72,1710.1593249666894,1710159324.9666893
1.722,1710.1593249666894,1710159324.9666893
1.724,1710.1593249666894,1710159324.9666893
1.726,1710.1593249666894,1710159324.9666893
1.728,1710.1593249666894,1710159324.9666893
1.73,1710.1593249666894,1710159324.9666893
1.732,1710.1593249666894,1710159324.9666893
1.734,1710.1593249666894,1710159324.9666893
1.736,1710.1593249666894,1710159324.9666893
1.738,1710.1593249666894,1710159324.9666893
1.74,1710.1593249666894,1710159324.9666893
1.742,1710.1593249666894,1710159324.9666893
1.744,1710.1593249666894,1710159324.9666893
1.746,1710.1593249666894,1710159324.9666893
1.748,1710.1593249666894,1710159324.9666893
1.75,1710.1593249666894,1710159324.9666893
1.752,1710.1593249666894,1710159324.9666893
1.754,1710.1593249666894,1710159324.9666893
1.756,1710.1593249666894,1710159324.9666893
1.758,1710.1593249666894,1710159324.9666893
1.76,1710.1593249666894,1710159324.9666893
1.762,1710.1593249666894,1710159324.9666893
1.764,1710.1593249666894,1710159324.9666893
1.766,1710.1593249666894,1710159324.9666893
1.768,1710.1593249666894,1710159324.9666893
1.77,1710.1593249666894,1710159324.9666893
1.772,1710.1593249666894,1710159324.9666893
1.774,1710.1593249666894,1710159324.9666893
1.776,1710.1593249666894,1710159324.9666893
1.778,1710.1593249666894,1710159324.9666893
1.78,1710.1593249666894,1710159324.9666893
1.782,1710.1593249666894,1710159324.9666893
1.784,1710.1593249666894,1710159324.9666893
1.786,1710.1593249666894,1710159324.9666893
1.788,1710.1593249666894,1710159324.9666893
1.79,1710.1593249666894,1710159324.9666893
1.792,1710.1593249666894,1710159324.9666893
1.794,1710.1593249666894,1710159324.9666893
1.796,1710.1593249666894,1710159324.9666893
1.798,1710.1593249666894,1710159324.9666893
1.8,1710.1593249666894,1710159324.9666893
1.802,1710.1593249666894,1710159324.9666893
1.804,1710.1593249666894,1710159324.9666893
1.806,1710.1593249666894,1710159324.9666893
1.808,1710.1593249666894,1710159324.9666893
1.81,1710.1593249666894,1710159324.9666893
1.812,1710.1593249666894,1710159324.9666893
1.814,1710.1593249666894,1710159324.9666893
1.816,1710.1593249666894,1710159324.9666893
1.818,1710.1593249666894,1710159324.9666893
1.82,1710.1593249666894,1710159324.9666893
1.822,1710.1593249666894,1710159324.9666893
1.824,1710.1593249666894,1710159324.9666893
1.826,1710.1593249666894,1710159324.9666893
1.828,1710.1593249666894,1710159324.9666893
1.83,1710.1593249666894,1710159324.9666893
1.832,1710.1593249666894,1710159324.9666893
1.834,1710.1593249666894,1710159324.9666893
1.836,1710.1593249666894,1710159324.9666893
1.838,1710.1593249666894,1710159324.9666893
1.84,1710.1593249666894,1710159324.9666893
1.842,1710.1593249666894,1710159324.9666893
1.844,1710.1593249666894,1710159324.9666893
1.846,1710.1593249666894,1710159324.9666893
1.848,1710.1593249666894,1710159324.9666893
1.85,1710.1593249666894,1710159324.9666893
1.852,1710.1593249666894,1710159324.9666893
1.854,1710.1593249666894,1710159324.9666893
1.856,1710.1593249666894,1710159324.9666893
1.858,1710.1593249666894,1710159324.9666893
1.86,1710.1593249666894,1710159324.9666893
1.862,1710.1593249666894,1710159324.9666893
1.864,1710.1593249666894,1710159324.9666893
1.866,1710.1593249666894,1710159324.9666893
1.868,1710.1593249666894,1710159324.9666893
1.87,1710.1593249666894,1710159324.9666893
1.872,1710.1593249666894,1710159324.9666893
1.874,1710.1593249666894,1710159324.9666893
1.876,1710.1593249666894,1710159324.9666893
1.878,1710.1593249666894,1710159324.9666893
1.88,1710.1593249666894,1710159324.9666893
1.882,1710.1593249666894,1710159324.9666893
1.884,1710.1593249666894,1710159324.9666893
1.886,1710.1593249666894,1710159324.9666893
1.888,1710.1593249666894,1710159324.9666893
1.89,1710.1593249666894,1710159324.9666893
1.892,1710.1593249666894,1710159324.9666893
1.894,1710.1593249666894,1710159324.9666893
1.896,1710.1593249666894,1710159324.9666893
1.898,1710.1593249666894,1710159324.9666893
1.9,1710.1593249666894,1710159324.9666893
1.902,1710.1593249666894,1710159324.9666893
1.904,1710.1593249666894,1710159324.9666893
1.906,1710.1593249666894,1710159324.9666893
1.908,1710.1593249666894,1710159324.9666893
1.91,1710.1593249666894,1710159324.9666893
1.912,1710.1593249666894,1710159324.9666893
1.914,1710.1593249666894,1710159324.9666893
1.916,1710.1593249666894,1710159324.9666893
1.918,1710.1593249666894,1710159324.9666893
1.92,1710.1593249666894,1710159324.9666893
1.922,1710.1593249666894,1710159324.9666893
1.924,1710.1593249666894,1710159324.9666893
1.926,1710.1593249666894,1710159324.9666893
1.928,1710.1593249666894,1710159324.9666893
1.93,1710.1593249666894,1710159324.9666893
1.932,1710.1593249666894,1710159324.9666893
1.934,1710.1593249666894,1710159324.9666893
1.936,1710.1593249666894,1710159324.9666893
1.938,1710.1593249666894,1710159324.9666893
1.94,1710.1593249666894,1710159324.9666893
1.942,1710.1593249666894,1710159324.9666893
1.944,1710.1593249666894,1710159324.9666893
1.946,1710.1593249666894,1710159324.9666893
1.948,1710.1593249666894,1710159324.9666893
1.95,1710.1593249666894,1710159324.9666893
1.952,1710.1593249666894,1710159324.9666893
1.954,1710.1593249666894,1710159324.9666893
1.956,1710.1593249666894,1710159324.9666893
1.958,1710.1593249666894,1710159324.9666893
1.96,1710.1593249666894,1710159324.9666893
1.962,1710.1593249666894,1710159324.9666893
1.964,1710.1593249666894,1710159324.9666893
1.966,1710.1593249666894,1710159324.9666893
1.968,1710.1593249666894,1710159324.9666893
1.97,1710.1593249666894,1710159324.9666893
1.972,1710.1593249666894,1710159324.9666893
1.974,1710.1593249666894,1710159324.9666893
1.976,1710.1593249666894,1710159324.9666893
1.978,1710.1593249666894,1710159324.9666893
1.98,1710.1593249666894,1710159324.9666893
1.982,1710.1593249666894,1710159324.9666893
1.984,1710.1593249666894,1710159324.9666893
1.986,1710.1593249666894,1710159324.9666893
1.988,1710.1593249666894,1710159324.9666893
1.99,1710.1593249666894,1710159324.9666893
1.992,1710.1593249666894,1710159324.9666893
1.994,1710.1593249666894,1710159324.9666893
1.996,1710.1593249666894,1710159324.9666893
1.998,1710.1593249666894,1710159324.9666893
2.0,1710.1593249666894,1710159324.9666893
2.005,1710.1593249666894,1710159324.9666893
2.01,1710.1593249666894,1710159324.9666893
2.015,1710.1593249666894,1710159324.9666893
2.02,1710.1593249666894,1710159324.9666893
2.025,1710.1593249666894,1710159324.9666893
2.03,1710.1593249666894,1710159324.9666893
2.035,1710.1593249666894,1710159324.9666893
2.04,1710.1593249666894,1710159324.9666893
2.045,1710.1593249666894,1710159324.9666893
2.05,1710.1593249666894,1710159324.9666893
2.055,1710.1593249666894,1710159324.9666893
2.06,1710.1593249666894,1710159324.9666893
2.065,1710.1593249666894,1710159324.9666893
2.07,1710.1593249666894,1710159324.9666893
2.075,1710.1593249666894,1710159324.9666893
2.08,1710.1593249666894,1710159324.9666893
2.085,1710.1593249666894,1710159324.9666893
2.09,1710.1593249666894,1710159324.9666893
2.095,1710.1593249666894,1710159324.9666893
2.1,1710.1593249666894,1710159324.9666893
2.105,1710.1593249666894,1710159324.9666893
2.11,1710.1593249666894,1710159324.9666893
2.115,1710.1593249666894,1710159324.9666893
2.12,1710.1593249666894,1710159324.9666893
2.125,1710.1593249666894,1710159324.9666893
2.13,1710.1593249666894,1710159324.9666893
2.135,1710.1593249666894,1710159324.9666893
2.14,1710.1593249666894,1710159324.9666893
2.145,1710.1593249666894,1710159324.9666893
2.15,1710.1593249666894,1710159324.9666893
2.155,1710.1593249666894,1710159324.9666893
2.16,1710.1593249666894,1710159324.9666893
2.165,1710.1593249666894,1710159324.9666893
2.17,1710.1593249666894,1710159324.9666893
2.175,1710.1593249666894,1710159324.9666893
2.18,1710.1593249666894,1710159324.9666893
2.185,1710.1593249666894,1710159324.9666893
2.19,1710.1593249666894,1710159324.9666893
2.195,1710.1593249666894,1710159324.9666893
2.2,1710.1593249666894,1710159324.9666893
2.205,1710.1593249666894,1710159324.9666893
2.21,1710.1593249666894,1710159324.9666893
2.215,1710.1593249666894,1710159324.9666893
2.22,1710.1593249666894,1710159324.9666893
2.225,1710.1593249666894,1710159324.9666893
2.23,1710.1593249666894,1710159324.9666893
2.235,1710.1593249666894,1710159324.9666893
2.24,1710.1593249666894,1710159324.9666893
2.245,1710.1593249666894,1710159324.9666893
2.25,1710.1593249666894,1710159324.9666893
2.255,1710.1593249666894,1710159324.9666893
2.26,1710.1593249666894,1710159324.9666893
2.265,1710.1593249666894,1710159324.9666893
2.27,1710.1593249666894,1710159324.9666893
2.275,1710.1593249666894,1710159324.9666893
2.28,1710.1593249666894,1710159324.9666893
2.285,1710.1593249666894,1710159324.9666893
2.29,1710.1593249666894,1710159324.9666893
2.295,1710.1593249666894,1710159324.9666893
2.3,1710.1593249666894,1710159324.9666893
2.305,1710.1593249666894,1710159324.9666893
2.31,1710.1593249666894,1710159324.9666893
2.315,1710.1593249666894,1710159324.9666893
2.32,1710.1593249666894,1710159324.9666893
2.325,1710.1593249666894,1710159324.9666893
2.33,1710.1593249666894,1710159324.9666893
2.335,1710.1593249666894,1710159324.9666893
2.34,1710.1593249666894,1710159324.9666893
2.345,1710.1593249666894,1710159324.9666893
2.35,1710.1593249666894,1710159324.9666893
2.355,1710.1593249666894,1710159324.9666893
2.36,1710.1593249666894,1710159324.9666893
2.365,1710.1593249666894,1710159324.9666893
2.37,1710.1593249666894,1710159324.9666893
2.375,1710.1593249666894,1710159324.9666893
2.38,1710.1593249666894,1710159324.9666893
2.385,1710.1593249666894,1710159324.9666893
2.39,1710.1593249666894,1710159324.9666893
2.395,1710.1593249666894,1710159324.9666893
2.4,1710.1593249666894,1710159324.9666893
2.405,1710.1593249666894,1710159324.9666893
2.41,1710.1593249666894,1710159324.9666893
2.415,1710.1593249666894,1710159324.9666893
2.42,1710.1593249666894,1710159324.9666893
2.425,1710.1593249666894,1710159324.9666893
2.43,1710.1593249666894,1710159324.9666893
2.435,1710.1593249666894,1710159324.9666893
2.44,1710.1593249666894,1710159324.9666893
2.445,1710.1593249666894,1710159324.9666893
2.45,1710.1593249666894,1710159324.9666893
2.455,1710.1593249666894,1710159324.9666893
2.46,1710.1593249666894,1710159324.9666893
2.465,1710.1593249666894,1710159324.9666893
2.47,1710.1593249666894,1710159324.9666893
2.475,1710.1593249666894,1710159324.9666893
2.48,1710.1593249666894,1710159324.9666893
2.485,1710.1593249666894,1710159324.9666893
2.49,1710.1593249666894,1710159324.9666893
2.495,1710.1593249666894,1710159324.9666893
2.5,1710.1593249666894,1710159324.9666893
2.505,1710.1593249666894,1710159324.9666893
2.51,1710.1593249666894,1710159324.9666893
2.515,1710.1593249666894,1710159324.9666893
2.52,1710.1593249666894,1710159324.9666893
2.525,1710.1593249666894,1710159324.9666893
2.53,1710.1593249666894,1710159324.9666893
2.535,1710.1593249666894,1710159324.9666893
2.54,1710.1593249666894,1710159324.9666893
2.545,1710.1593249666894,1710159324.9666893
2.55,1710.1593249666894,1710159324.9666893
2.555,1710.1593249666894,1710159324.9666893
2.56,1710.1593249666894,1710159324.9666893
2.565,1710.1593249666894,1710159324.9666893
2.57,1710.1593249666894,1710159324.9666893
2.575,1710.1593249666894,1710159324.9666893
2.58,1710.1593249666894,1710159324.9666893
2.585,1710.1593249666894,1710159324.9666893
2.59,1710.1593249666894,1710159324.9666893
2.595,1710.1593249666894,1710159324.9666893
2.6,1710.1593249666894,1710159324.9666893
2.605,1710.1593249666894,1710159324.9666893
2.61,1710.1593249666894,1710159324.9666893
2.615,1710.1593249666894,1710159324.9666893
2.62,1710.1593249666894,1710159324.9666893
2.625,1710.1593249666894,1710159324.9666893
2.63,1710.1593249666894,1710159324.9666893
2.635,1710.1593249666894,1710159324.9666893
2.64,1710.1593249666894,1710159324.9666893
2.645,1710.1593249666894,1710159324.9666893
2.65,1710.1593249666894,1710159324.9666893
2.655,1710.1593249666894,1710159324.9666893
2.66,1710.1593249666894,1710159324.9666893
2.665,1710.1593249666894,1710159324.9666893
2.67,1710.1593249666894,1710159324.9666893
2.675,1710.1593249666894,1710159324.9666893
2.68,1710.1593249666894,1710159324.9666893
2.685,1710.1593249666894,1710159324.9666893
2.69,1710.1593249666894,1710159324.9666893
2.695,1710.1593249666894,1710159324.9666893
2.7,1710.1593249666894,1710159324.9666893
2.705,1710.1593249666894,1710159324.9666893
2.71,1710.1593249666894,1710159324.9666893
2.715,1710.1593249666894,1710159324.9666893
2.72,1710.1593249666894,1710159324.9666893
2.725,1710.1593249666894,1710159324.9666893
2.73,1710.1593249666894,1710159324.9666893
2.735,1710.1593249666894,1710159324.9666893
2.74,1710.1593249666894,1710159324.9666893
2.745,1710.1593249666894,1710159324.9666893
2.75,1710.1593249666894,1710159324.9666893
2.755,1710.1593249666894,1710159324.9666893
2.76,1710.1593249666894,1710159324.9666893
2.765,1710.1593249666894,1710159324.9666893
2.77,1710.1593249666894,1710159324.9666893
2.775,1710.1593249666894,1710159324.9666893
2.78,1710.1593249666894,1710159324.9666893
2.785,1710.1593249666894,1710159324.9666893
2.79,1710.1593249666894,1710159324.9666893
2.795,1710.1593249666894,1710159324.9666893
2.8,1710.1593249666894,1710159324.9666893
2.805,1710.1593249666894,1710159324.9666893
2.81,1710.1593249666894,1710159324.9666893
2.815,1710.1593249666894,1710159324.9666893
2.82,1710.1593249666894,1710159324.9666893
2.825,1710.1593249666894,1710159324.9666893
2.83,1710.1593249666894,1710159324.9666893
2.835,1710.1593249666894,1710159324.9666893
2.84,1710.1593249666894,1710159324.9666893
2.845,1710.1593249666894,1710159324.9666893
2.85,1710.1593249666894,1710159324.9666893
2.855,1710.1593249666894,1710159324.9666893
2.86,1710.1593249666894,1710159324.9666893
2.865,1710.1593249666894,1710159324.9666893
2.87,1710.1593249666894,1710159324.9666893
2.875,1710.1593249666894,1710159324.9666893
2.88,1710.1593249666894,1710159324.9666893
